Date;Open;High;Low;Close;Adj Close;Volume;Average
04-04-1995;12.240.000;12.950.000;11.760.000;12.620.000;12.620.000;0;12430000
05-04-1995;12.980.000;13.340.000;12.730.000;12.960.000;12.960.000;0;12970000
06-04-1995;11.720.000;13.220.000;11.650.000;12.810.000;12.810.000;0;12265000
07-04-1995;13.140.000;13.660.000;12.720.000;12.850.000;12.850.000;0;12995000
10-04-1995;13.300.000;13.420.000;12.620.000;12.790.000;12.790.000;0;13045000
11-04-1995;12.590.000;13.600.000;11.640.000;12.730.000;12.730.000;0;12660000
12-04-1995;12.290.000;12.840.000;11.800.000;12.040.000;12.040.000;0;12165000
13-04-1995;11.220.000;11.870.000;11.100.000;11.480.000;11.480.000;0;11350000
17-04-1995;11.490.000;12.890.000;11.260.000;12.330.000;12.330.000;0;11910000
18-04-1995;12.210.000;13.070.000;12.160.000;12.960.000;12.960.000;0;12585000
19-04-1995;13.110.000;14.480.000;13.090.000;13.090.000;13.090.000;0;13100000
20-04-1995;12.160.000;12.940.000;12.090.000;12.100.000;12.100.000;0;12130000
21-04-1995;11.210.000;12.260.000;10.950.000;11.860.000;11.860.000;0;11535000
24-04-1995;11.780.000;12.090.000;11.550.000;11.920.000;11.920.000;0;11850000
25-04-1995;11.930.000;12.530.000;11.930.000;12.410.000;12.410.000;0;12170000
26-04-1995;12.780.000;12.840.000;12.250.000;12.280.000;12.280.000;0;12530000
27-04-1995;11.810.000;12.150.000;11.710.000;11.930.000;11.930.000;0;11870000
28-04-1995;11.540.000;12.370.000;11.510.000;11.750.000;11.750.000;0;11645000
01-05-1995;11.210.000;12.680.000;11.120.000;12.140.000;12.140.000;0;11675000
02-05-1995;12.180.000;12.330.000;11.780.000;11.880.000;11.880.000;0;12030000
03-05-1995;11.800.000;11.820.000;11.440.000;11.690.000;11.690.000;0;11745000
04-05-1995;11.460.000;13.460.000;11.400.000;12.640.000;12.640.000;0;12050000
05-05-1995;11.910.000;12.660.000;11.820.000;12.060.000;12.060.000;0;11985000
08-05-1995;11.370.000;12.370.000;11.290.000;12.220.000;12.220.000;0;11795000
09-05-1995;12.260.000;13.010.000;12.170.000;12.750.000;12.750.000;0;12505000
10-05-1995;12.940.000;13.440.000;12.810.000;13.080.000;13.080.000;0;13010000
11-05-1995;13.290.000;13.590.000;12.870.000;12.980.000;12.980.000;0;13135000
12-05-1995;11.200.000;12.610.000;11.180.000;11.840.000;11.840.000;0;11520000
15-05-1995;12.090.000;12.640.000;11.780.000;12.380.000;12.380.000;0;12235000
16-05-1995;12.130.000;12.650.000;12.030.000;12.200.000;12.200.000;0;12165000
17-05-1995;12.280.000;12.650.000;12.110.000;12.360.000;12.360.000;0;12320000
18-05-1995;11.890.000;13.490.000;11.890.000;13.130.000;13.130.000;0;12510000
19-05-1995;12.730.000;13.600.000;12.600.000;12.810.000;12.810.000;0;12770000
22-05-1995;12.220.000;12.270.000;11.490.000;11.680.000;11.680.000;0;11950000
23-05-1995;11.140.000;11.740.000;11.050.000;11.550.000;11.550.000;0;11345000
24-05-1995;10.290.000;11.850.000;10.080.000;11.260.000;11.260.000;0;10775000
25-05-1995;11.760.000;11.990.000;11.310.000;11.630.000;11.630.000;0;11695000
26-05-1995;11.630.000;12.560.000;11.630.000;12.200.000;12.200.000;0;11915000
30-05-1995;12.130.000;12.970.000;12.100.000;12.520.000;12.520.000;0;12325000
31-05-1995;12.490.000;12.960.000;12.050.000;12.850.000;12.850.000;0;12670000
01-06-1995;12.160.000;12.850.000;12.120.000;12.210.000;12.210.000;0;12185000
02-06-1995;12.770.000;13.310.000;12.410.000;12.980.000;12.980.000;0;12875000
05-06-1995;13.500.000;14.050.000;13.270.000;13.450.000;13.450.000;0;13475000
06-06-1995;12.960.000;13.630.000;12.910.000;13.000.000;13.000.000;0;12980000
07-06-1995;13.220.000;13.990.000;12.780.000;12.840.000;12.840.000;0;13030000
08-06-1995;13.010.000;13.030.000;12.630.000;12.890.000;12.890.000;0;12950000
09-06-1995;12.620.000;13.450.000;12.360.000;12.760.000;12.760.000;0;12690000
12-06-1995;12.000.000;12.720.000;11.710.000;11.910.000;11.910.000;0;11955000
13-06-1995;11.350.000;12.000.000;11.050.000;11.290.000;11.290.000;0;11320000
14-06-1995;12.160.000;12.190.000;11.010.000;11.290.000;11.290.000;0;11725000
15-06-1995;11.720.000;12.050.000;10.950.000;11.230.000;11.230.000;0;11475000
16-06-1995;10.360.000;10.950.000;10.360.000;10.750.000;10.750.000;0;10555000
19-06-1995;10.600.000;11.350.000;10.600.000;11.210.000;11.210.000;0;10905000
20-06-1995;11.260.000;11.470.000;11.100.000;11.160.000;11.160.000;0;11210000
21-06-1995;11.520.000;11.600.000;11.190.000;11.320.000;11.320.000;0;11420000
22-06-1995;10.920.000;11.730.000;10.880.000;11.440.000;11.440.000;0;11180000
23-06-1995;11.430.000;11.510.000;10.970.000;11.120.000;11.120.000;0;11275000
26-06-1995;10.980.000;12.120.000;10.980.000;11.800.000;11.800.000;0;11390000
27-06-1995;11.850.000;12.570.000;11.660.000;12.370.000;12.370.000;0;12110000
28-06-1995;12.300.000;12.410.000;11.610.000;11.740.000;11.740.000;0;12020000
29-06-1995;11.590.000;12.190.000;11.470.000;11.590.000;11.590.000;0;11590000
30-06-1995;11.070.000;11.510.000;10.750.000;11.380.000;11.380.000;0;11225000
03-07-1995;11.360.000;12.550.000;11.230.000;11.570.000;11.570.000;0;11465000
05-07-1995;11.860.000;12.390.000;11.190.000;12.100.000;12.100.000;0;11980000
06-07-1995;12.350.000;12.390.000;11.430.000;11.520.000;11.520.000;0;11935000
07-07-1995;11.760.000;12.110.000;11.720.000;11.770.000;11.770.000;0;11765000
10-07-1995;11.190.000;12.870.000;10.930.000;12.190.000;12.190.000;0;11690000
11-07-1995;11.970.000;13.060.000;11.870.000;12.250.000;12.250.000;0;12110000
12-07-1995;12.250.000;12.750.000;12.070.000;12.310.000;12.310.000;0;12280000
13-07-1995;11.130.000;13.300.000;10.920.000;12.560.000;12.560.000;0;11845000
14-07-1995;12.730.000;12.960.000;11.990.000;12.080.000;12.080.000;0;12405000
17-07-1995;12.350.000;12.690.000;12.220.000;12.260.000;12.260.000;0;12305000
18-07-1995;12.550.000;13.050.000;12.450.000;12.680.000;12.680.000;0;12615000
19-07-1995;13.480.000;15.260.000;12.990.000;13.490.000;13.490.000;0;13485000
20-07-1995;13.460.000;13.800.000;12.770.000;12.780.000;12.780.000;0;13120000
21-07-1995;11.940.000;13.270.000;11.730.000;12.370.000;12.370.000;0;12155000
24-07-1995;12.640.000;12.770.000;12.390.000;12.550.000;12.550.000;0;12595000
25-07-1995;12.730.000;13.050.000;12.540.000;12.770.000;12.770.000;0;12750000
26-07-1995;12.850.000;13.670.000;12.850.000;13.180.000;13.180.000;0;13015000
27-07-1995;13.340.000;13.350.000;13.020.000;13.180.000;13.180.000;0;13260000
28-07-1995;13.050.000;13.820.000;13.030.000;13.180.000;13.180.000;0;13115000
31-07-1995;13.220.000;13.870.000;13.220.000;13.490.000;13.490.000;0;13355000
01-08-1995;13.440.000;14.150.000;13.390.000;13.560.000;13.560.000;0;13500000
02-08-1995;13.280.000;13.980.000;13.090.000;13.660.000;13.660.000;0;13470000
03-08-1995;14.460.000;14.490.000;13.760.000;13.780.000;13.780.000;0;14120000
04-08-1995;12.900.000;13.810.000;12.830.000;13.210.000;13.210.000;0;13055000
07-08-1995;13.620.000;13.990.000;13.060.000;13.100.000;13.100.000;0;13360000
08-08-1995;13.250.000;13.310.000;13.060.000;13.060.000;13.060.000;0;13155000
09-08-1995;12.780.000;13.020.000;12.600.000;12.750.000;12.750.000;0;12765000
10-08-1995;12.870.000;13.350.000;12.570.000;13.000.000;13.000.000;0;12935000
11-08-1995;12.450.000;13.340.000;12.450.000;12.900.000;12.900.000;0;12675000
14-08-1995;12.690.000;14.350.000;12.670.000;13.240.000;13.240.000;0;12965000
15-08-1995;12.310.000;12.760.000;12.270.000;12.350.000;12.350.000;0;12330000
16-08-1995;11.600.000;12.590.000;11.470.000;12.450.000;12.450.000;0;12025000
17-08-1995;12.170.000;12.830.000;12.090.000;12.130.000;12.130.000;0;12150000
18-08-1995;11.470.000;12.270.000;11.360.000;12.030.000;12.030.000;0;11750000
21-08-1995;12.080.000;13.780.000;11.890.000;13.420.000;13.420.000;0;12750000
22-08-1995;12.540.000;12.980.000;12.430.000;12.600.000;12.600.000;0;12570000
23-08-1995;11.820.000;13.370.000;11.800.000;13.170.000;13.170.000;0;12495000
24-08-1995;13.310.000;13.520.000;12.860.000;12.940.000;12.940.000;0;13125000
25-08-1995;12.230.000;12.690.000;12.110.000;12.330.000;12.330.000;0;12280000
28-08-1995;12.150.000;13.200.000;12.050.000;12.480.000;12.480.000;0;12315000
29-08-1995;11.680.000;13.800.000;11.630.000;12.650.000;12.650.000;0;12165000
30-08-1995;11.770.000;12.420.000;11.740.000;12.030.000;12.030.000;0;11900000
31-08-1995;11.610.000;11.950.000;11.360.000;11.520.000;11.520.000;0;11565000
01-09-1995;11.150.000;11.680.000;10.830.000;11.290.000;11.290.000;0;11220000
05-09-1995;11.440.000;12.030.000;11.280.000;11.650.000;11.650.000;0;11545000
06-09-1995;10.310.000;12.080.000;10.190.000;11.650.000;11.650.000;0;10980000
07-09-1995;10.650.000;12.530.000;10.650.000;11.850.000;11.850.000;0;11250000
08-09-1995;11.010.000;11.940.000;10.490.000;11.160.000;11.160.000;0;11085000
11-09-1995;11.790.000;12.090.000;11.310.000;11.510.000;11.510.000;0;11650000
12-09-1995;11.670.000;12.150.000;11.320.000;11.460.000;11.460.000;0;11565000
13-09-1995;11.660.000;12.000.000;11.180.000;11.350.000;11.350.000;0;11505000
14-09-1995;11.290.000;11.930.000;10.870.000;11.100.000;11.100.000;0;11195000
15-09-1995;11.130.000;11.840.000;11.000.000;11.580.000;11.580.000;0;11355000
18-09-1995;12.380.000;12.720.000;12.300.000;12.340.000;12.340.000;0;12360000
19-09-1995;12.500.000;13.310.000;12.400.000;12.670.000;12.670.000;0;12585000
20-09-1995;12.750.000;12.810.000;12.350.000;12.350.000;12.350.000;0;12550000
21-09-1995;11.950.000;13.180.000;11.890.000;12.500.000;12.500.000;0;12225000
22-09-1995;12.790.000;12.940.000;12.370.000;12.460.000;12.460.000;0;12625000
25-09-1995;12.330.000;13.430.000;12.310.000;13.220.000;13.220.000;0;12775000
26-09-1995;12.210.000;13.230.000;12.080.000;12.900.000;12.900.000;0;12555000
27-09-1995;12.730.000;13.950.000;12.480.000;12.900.000;12.900.000;0;12815000
28-09-1995;11.720.000;12.870.000;11.670.000;12.460.000;12.460.000;0;12090000
29-09-1995;12.200.000;13.250.000;12.090.000;12.740.000;12.740.000;0;12470000
02-10-1995;12.400.000;14.370.000;12.290.000;13.950.000;13.950.000;0;13175000
03-10-1995;14.520.000;14.940.000;14.260.000;14.500.000;14.500.000;0;14510000
04-10-1995;13.310.000;15.420.000;13.310.000;14.860.000;14.860.000;0;14085000
05-10-1995;14.150.000;16.290.001;14.120.000;15.740.000;15.740.000;0;14945000
06-10-1995;13.450.000;14.710.000;13.450.000;13.980.000;13.980.000;0;13715000
09-10-1995;14.610.000;15.520.000;14.580.000;14.850.000;14.850.000;0;14730000
10-10-1995;14.970.000;16.469.999;14.970.000;14.970.000;14.970.000;0;14970000
11-10-1995;14.740.000;14.820.000;14.430.000;14.570.000;14.570.000;0;14655000
12-10-1995;14.340.000;14.640.000;13.660.000;14.240.000;14.240.000;0;14290000
13-10-1995;13.950.000;14.390.000;13.490.000;13.670.000;13.670.000;0;13810000
16-10-1995;15.040.000;15.350.000;14.570.000;14.620.000;14.620.000;0;14830000
17-10-1995;14.630.000;14.860.000;14.030.000;14.030.000;14.030.000;0;14330000
18-10-1995;12.570.000;14.560.000;12.550.000;14.050.000;14.050.000;0;13310000
19-10-1995;14.380.000;14.380.000;13.480.000;13.550.000;13.550.000;0;13965000
20-10-1995;13.460.000;13.770.000;13.130.000;13.460.000;13.460.000;0;13460000
23-10-1995;14.630.000;14.700.000;14.030.000;14.170.000;14.170.000;0;14400000
24-10-1995;14.010.000;14.330.000;13.850.000;13.850.000;13.850.000;0;13930000
25-10-1995;13.410.000;14.720.000;13.390.000;14.490.000;14.490.000;0;13950000
26-10-1995;14.470.000;16.990.000;14.410.000;15.590.000;15.590.000;0;15030000
27-10-1995;15.790.000;15.900.000;14.630.000;14.630.000;14.630.000;0;15210000
30-10-1995;14.480.000;14.800.000;14.250.000;14.260.000;14.260.000;0;14370000
31-10-1995;13.900.000;14.080.000;13.430.000;13.830.000;13.830.000;0;13865000
01-11-1995;13.980.000;13.980.000;13.390.000;13.410.000;13.410.000;0;13695000
02-11-1995;13.370.000;13.640.000;13.090.000;13.190.000;13.190.000;0;13280000
03-11-1995;12.120.000;13.080.000;12.120.000;12.260.000;12.260.000;0;12190000
06-11-1995;13.090.000;13.450.000;12.660.000;12.740.000;12.740.000;0;12915000
07-11-1995;12.920.000;13.990.000;12.780.000;13.050.000;13.050.000;0;12985000
08-11-1995;12.850.000;13.030.000;12.110.000;12.160.000;12.160.000;0;12505000
09-11-1995;12.350.000;13.190.000;12.310.000;12.460.000;12.460.000;0;12405000
10-11-1995;12.620.000;13.450.000;12.610.000;12.970.000;12.970.000;0;12795000
13-11-1995;13.520.000;14.100.000;13.010.000;13.200.000;13.200.000;0;13360000
14-11-1995;13.770.000;13.970.000;13.140.000;13.380.000;13.380.000;0;13575000
15-11-1995;13.440.000;13.900.000;12.940.000;12.950.000;12.950.000;0;13195000
16-11-1995;12.880.000;13.010.000;12.470.000;12.570.000;12.570.000;0;12725000
17-11-1995;12.610.000;12.800.000;12.350.000;12.490.000;12.490.000;0;12550000
20-11-1995;12.750.000;13.270.000;12.170.000;12.370.000;12.370.000;0;12560000
21-11-1995;11.890.000;12.340.000;11.730.000;11.740.000;11.740.000;0;11815000
22-11-1995;11.910.000;11.960.000;11.610.000;11.810.000;11.810.000;0;11860000
24-11-1995;11.910.000;12.800.000;11.810.000;11.870.000;11.870.000;0;11890000
27-11-1995;10.570.000;12.700.000;10.570.000;12.430.000;12.430.000;0;11500000
28-11-1995;11.940.000;12.260.000;11.520.000;11.570.000;11.570.000;0;11755000
29-11-1995;11.000.000;11.960.000;10.930.000;11.650.000;11.650.000;0;11325000
30-11-1995;10.900.000;11.920.000;10.900.000;11.580.000;11.580.000;0;11240000
01-12-1995;11.120.000;11.640.000;11.040.000;11.110.000;11.110.000;0;11115000
04-12-1995;11.120.000;11.350.000;10.060.000;10.660.000;10.660.000;0;10890000
05-12-1995;11.120.000;11.980.000;10.470.000;11.650.000;11.650.000;0;11385000
06-12-1995;10.840.000;13.170.000;10.820.000;12.700.000;12.700.000;0;11770000
07-12-1995;12.500.000;13.180.000;12.140.000;12.740.000;12.740.000;0;12620000
08-12-1995;12.500.000;12.670.000;10.150.000;11.120.000;11.120.000;0;11810000
11-12-1995;12.140.000;12.210.000;10.880.000;11.060.000;11.060.000;0;11600000
12-12-1995;10.380.000;11.340.000;10.070.000;10.630.000;10.630.000;0;10505000
13-12-1995;11.510.000;11.510.000;10.150.000;10.360.000;10.360.000;0;10935000
14-12-1995;10.670.000;11.440.000;10.270.000;11.070.000;11.070.000;0;10870000
15-12-1995;11.220.000;12.220.000;11.120.000;11.440.000;11.440.000;0;11330000
18-12-1995;11.220.000;14.860.000;11.020.000;14.550.000;14.550.000;0;12885000
19-12-1995;15.420.000;15.420.000;13.110.000;13.160.000;13.160.000;0;14290000
20-12-1995;11.840.000;12.340.000;11.110.000;12.200.000;12.200.000;0;12020000
21-12-1995;13.010.000;13.010.000;10.650.000;10.770.000;10.770.000;0;11890000
22-12-1995;11.290.000;11.580.000;10.970.000;11.510.000;11.510.000;0;11400000
26-12-1995;11.720.000;11.870.000;11.480.000;11.490.000;11.490.000;0;11605000
27-12-1995;11.240.000;12.650.000;11.190.000;11.980.000;11.980.000;0;11610000
28-12-1995;11.910.000;12.370.000;11.900.000;12.250.000;12.250.000;0;12080000
29-12-1995;12.590.000;13.140.000;12.310.000;12.520.000;12.520.000;0;12555000
02-01-1996;13.390.000;13.390.000;12.190.000;12.190.000;12.190.000;0;12790000
03-01-1996;11.530.000;12.290.000;11.450.000;12.100.000;12.100.000;0;11815000
04-01-1996;11.240.000;14.230.000;11.230.000;13.780.000;13.780.000;0;12510000
05-01-1996;14.020.000;14.740.000;13.550.000;13.580.000;13.580.000;0;13800000
08-01-1996;13.220.000;13.220.000;12.440.000;13.110.000;13.110.000;0;13165000
09-01-1996;13.040.000;15.480.000;13.040.000;15.210.000;15.210.000;0;14125000
10-01-1996;16.549.999;16.870.001;15.650.000;16.400.000;16.400.000;0;16474999,5
11-01-1996;15.760.000;16.100.000;14.620.000;14.690.000;14.690.000;0;15225000
12-01-1996;14.280.000;15.000.000;14.150.000;14.230.000;14.230.000;0;14255000
15-01-1996;14.120.000;15.130.000;14.030.000;14.990.000;14.990.000;0;14555000
16-01-1996;14.620.000;15.330.000;14.090.000;14.090.000;14.090.000;0;14355000
17-01-1996;14.000.000;14.310.000;13.550.000;14.250.000;14.250.000;0;14125000
18-01-1996;13.720.000;14.360.000;13.540.000;13.580.000;13.580.000;0;13650000
19-01-1996;13.550.000;13.570.000;12.590.000;12.700.000;12.700.000;0;13125000
22-01-1996;12.880.000;13.530.000;12.520.000;13.340.000;13.340.000;0;13110000
23-01-1996;13.560.000;13.670.000;13.320.000;13.560.000;13.560.000;0;13560000
24-01-1996;12.920.000;12.990.000;12.500.000;12.540.000;12.540.000;0;12730000
25-01-1996;12.310.000;12.990.000;12.280.000;12.940.000;12.940.000;0;12625000
26-01-1996;12.640.000;12.650.000;11.910.000;12.000.000;12.000.000;0;12320000
29-01-1996;12.070.000;12.340.000;12.050.000;12.190.000;12.190.000;0;12130000
30-01-1996;11.450.000;12.420.000;11.390.000;12.420.000;12.420.000;0;11935000
31-01-1996;12.370.000;13.040.000;12.350.000;12.530.000;12.530.000;0;12450000
01-02-1996;11.440.000;12.870.000;11.110.000;12.650.000;12.650.000;0;12045000
02-02-1996;12.510.000;13.480.000;12.420.000;13.230.000;13.230.000;0;12870000
05-02-1996;13.790.000;14.040.000;13.370.000;13.460.000;13.460.000;0;13625000
06-02-1996;13.990.000;14.680.000;13.510.000;14.590.000;14.590.000;0;14290000
07-02-1996;14.290.000;14.770.000;14.040.000;14.110.000;14.110.000;0;14200000
08-02-1996;13.960.000;14.110.000;13.430.000;13.890.000;13.890.000;0;13925000
09-02-1996;14.270.000;15.400.000;14.170.000;14.630.000;14.630.000;0;14450000
12-02-1996;14.530.000;14.990.000;14.430.000;14.690.000;14.690.000;0;14610000
13-02-1996;14.690.000;15.420.000;14.610.000;14.940.000;14.940.000;0;14815000
14-02-1996;15.020.000;15.600.000;14.680.000;15.590.000;15.590.000;0;15305000
15-02-1996;15.700.000;16.309.999;15.640.000;16.129.999;16.129.999;0;15914999,5
16-02-1996;14.930.000;16.350.000;14.930.000;15.370.000;15.370.000;0;15150000
20-02-1996;16.230.000;17.180.000;16.170.000;16.799.999;16.799.999;0;16514999,5
21-02-1996;15.530.000;15.560.000;14.470.000;14.470.000;14.470.000;0;15000000
22-02-1996;14.140.000;14.570.000;14.000.000;14.560.000;14.560.000;0;14350000
23-02-1996;14.930.000;15.810.000;14.640.000;14.780.000;14.780.000;0;14855000
26-02-1996;15.470.000;16.389.999;15.440.000;16.379.999;16.379.999;0;15924999,5
27-02-1996;16.510.000;17.030.001;16.450.001;16.629.999;16.629.999;0;16569999,5
28-02-1996;15.510.000;16.840.000;15.360.000;16.719.999;16.719.999;0;16114999,5
29-02-1996;16.879.999;17.389.999;16.370.001;17.040.001;17.040.001;0;16960000
01-03-1996;17.129.999;17.920.000;16.670.000;16.719.999;16.719.999;0;16924999
04-03-1996;16.780.001;17.030.001;16.200.001;16.670.000;16.670.000;0;16725000,5
05-03-1996;16.639.999;16.680.000;16.100.000;16.100.000;16.100.000;0;16369999,5
06-03-1996;16.030.001;16.580.000;16.030.001;16.559.999;16.559.999;0;16295000
07-03-1996;16.850.000;17.100.000;16.410.000;16.490.000;16.490.000;0;16670000
08-03-1996;18.860.001;21.360.001;17.500.000;20.700.001;20.700.001;0;19780001
11-03-1996;17.340.000;21.260.000;17.290.001;19.400.000;19.400.000;0;18370000
12-03-1996;18.370.001;19.809.999;18.219.999;19.090.000;19.090.000;0;18730000,5
13-03-1996;18.520.000;18.870.001;18.020.000;18.129.999;18.129.999;0;18324999,5
14-03-1996;17.790.001;18.200.001;16.930.000;16.930.000;16.930.000;0;17360000,5
15-03-1996;15.150.000;17.100.000;14.980.000;16.540.001;16.540.001;0;15845000,5
18-03-1996;16.500.000;17.389.999;16.490.000;17.309.999;17.309.999;0;16904999,5
19-03-1996;16.930.000;18.420.000;16.809.999;18.350.000;18.350.000;0;17640000
20-03-1996;18.299.999;19.450.001;18.280.001;18.660.000;18.660.000;0;18479999,5
21-03-1996;18.360.001;18.360.001;17.580.000;17.740.000;17.740.000;0;18050000,5
22-03-1996;17.410.000;17.420.000;16.930.000;17.049.999;17.049.999;0;17229999,5
25-03-1996;17.129.999;17.980.000;17.120.001;17.840.000;17.840.000;0;17484999,5
26-03-1996;18.230.000;18.260.000;17.660.000;17.799.999;17.799.999;0;18014999,5
27-03-1996;17.309.999;18.299.999;17.309.999;17.889.999;17.889.999;0;17599999
28-03-1996;17.799.999;18.320.000;17.680.000;18.160.000;18.160.000;0;17979999,5
29-03-1996;18.250.000;18.879.999;18.030.001;18.879.999;18.879.999;0;18564999,5
01-04-1996;18.420.000;18.709.999;17.879.999;17.900.000;17.900.000;0;18160000
02-04-1996;16.980.000;17.340.000;16.270.000;16.450.001;16.450.001;0;16715000,5
03-04-1996;16.360.001;16.559.999;16.160.000;16.330.000;16.330.000;0;16345000,5
04-04-1996;16.150.000;16.200.001;15.890.000;16.180.000;16.180.000;0;16165000
08-04-1996;18.150.000;20.780.001;18.150.000;18.719.999;18.719.999;0;18434999,5
09-04-1996;16.959.999;17.420.000;16.959.999;17.320.000;17.320.000;0;17139999,5
10-04-1996;17.790.001;20.459.999;17.520.000;20.219.999;20.219.999;0;19005000
11-04-1996;19.410.000;21.090.000;19.230.000;19.650.000;19.650.000;0;19530000
12-04-1996;18.690.001;18.730.000;17.309.999;17.379.999;17.379.999;0;18035000
15-04-1996;17.540.001;17.540.001;16.820.000;16.830.000;16.830.000;0;17185000,5
